Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
355,17.0,0.0,726.0,15.0,26.0,14488.0,0.0,32.00900000999998,32.00900000999998,0.0,2015.7787840366364,,,,,,,,,,,,,,,,10.416609246773627,10.91948222085023,31.769938107691587,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,17.0,0.0,750.0,16.0,24.0,14512.0,0.0,38.00400000999999,38.00400000999999,0.0,2018.0084927082062,,,,,,,,,,,,,,,,15.742282544196707,12.586186717823852,37.66384907801729,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,17.0,0.0,851.0,17.0,101.0,14613.0,0.0,178.01100001000006,178.01100001000006,0.0,2025.471691608429,,,,,,,,,,,,,,,,79.33417414902786,51.21695186276202,170.168416837786,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,17.0,0.0,991.0,18.0,140.0,14753.0,0.0,266.00600000999987,266.00600000999987,0.0,2035.5240042209625,,,,,,,,,,,,,,,,121.88304138378338,75.43817117181983,249.19156578205246,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,17.0,0.0,1007.0,19.0,16.0,14769.0,0.0,20.005000010000007,20.005000010000007,0.0,2037.268764257431,,,,,,,,,,,,,,,,6.8584541076144045,6.972961854354422,19.915179924202377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,17.0,0.0,1092.0,20.0,85.0,14854.0,0.0,160.00400001000003,160.00400001000003,0.0,2043.6918652057648,,,,,,,,,,,,,,,,74.27004451517091,46.88951534296109,153.84489111732785,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,18.0,0.0,79.0,1.0,79.0,14933.0,0.0,144.00600001000004,144.00600001000004,0.0,2112.9648830890656,,,,,,,,,,,,,,,,64.98976811368554,43.315576618366116,139.010819148167,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,18.0,0.0,146.0,2.0,67.0,15000.0,0.0,122.00500001000002,122.00500001000002,0.0,2118.182879447937,,,,,,,,,,,,,,,,55.339895389594474,36.92662724388842,118.41564266155873,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,18.0,0.0,269.0,3.0,123.0,15123.0,0.0,234.00500001000003,234.00500001000003,0.0,2127.1125843524933,,,,,,,,,,,,,,,,108.03038935118235,66.80292746971305,220.93820032012476,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,18.0,0.0,314.0,4.0,45.0,15168.0,0.0,74.00700001000003,74.00700001000003,0.0,2130.8060624599457,,,,,,,,,,,,,,,,30.87902116706654,23.82134646141106,72.6901341916737,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,18.0,0.0,329.0,5.0,15.0,15183.0,0.0,20.004000010000006,20.004000010000006,0.0,2132.4646174907684,,,,,,,,,,,,,,,,7.314691350556093,6.965542513888283,19.914193833575236,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,18.0,0.0,356.0,6.0,27.0,15210.0,0.0,42.00500000999999,42.00500000999999,0.0,2135.0018661022186,,,,,,,,,,,,,,,,17.00197047882331,13.938125441239562,41.58753434141318,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,18.0,0.0,370.0,7.0,14.0,15224.0,0.0,18.004000010000006,18.004000010000006,0.0,2136.6236374378204,,,,,,,,,,,,,,,,6.414726887483299,6.311526702250279,17.932125959534773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,18.0,0.0,431.0,8.0,61.0,15285.0,0.0,88.01600001000007,88.01600001000007,0.0,2141.345932006836,,,,,,,,,,,,,,,,34.832969017562995,26.342770068315193,85.97716606599465,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,18.0,0.0,487.0,9.0,56.0,15341.0,0.0,98.00600001000002,98.00600001000002,0.0,2145.7314925193787,,,,,,,,,,,,,,,,43.06363231987437,30.520508478831225,95.69012672681386,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18.0,0.0,533.0,10.0,46.0,15387.0,0.0,80.00500001000002,80.00500001000002,0.0,2149.85396528244,,,,,,,,,,,,,,,,35.19764330218014,25.122620589901477,78.46437279089062,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,18.0,0.0,596.0,11.0,63.0,15450.0,0.0,98.01300001000006,98.01300001000006,0.0,2154.6984622478485,,,,,,,,,,,,,,,,39.791993013955484,30.031601917508777,95.60170615627707,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,18.0,0.0,640.0,12.0,44.0,15494.0,0.0,80.00300001000001,80.00300001000001,0.0,2158.3832745552063,,,,,,,,,,,,,,,,36.79555683476388,24.51459355483038,78.46245796723765,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,18.0,0.0,719.0,13.0,79.0,15573.0,0.0,122.01700001000007,122.01700001000007,0.0,2164.3537402153015,,,,,,,,,,,,,,,,54.07181750148786,34.34043918723293,117.86318961699945,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,18.0,0.0,888.0,14.0,169.0,15742.0,0.0,324.00600000999987,324.00600000999987,0.0,2176.3938658237457,,,,,,,,,,,,,,,,148.19362319817483,89.95565366784908,299.26053822773645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,18.0,0.0,910.0,15.0,22.0,15764.0,0.0,34.00400000999999,34.00400000999999,0.0,2178.5682260990143,,,,,,,,,,,,,,,,13.838699243457262,11.368462978978895,33.73328190855249,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,18.0,0.0,1040.0,16.0,130.0,15894.0,0.0,232.01300001000007,232.01300001000007,0.0,2187.9373693466187,,,,,,,,,,,,,,,,105.21740078807292,64.69565052466022,218.55329119874932,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,18.0,0.0,1151.0,17.0,111.0,16005.0,0.0,166.02700001000014,166.02700001000014,0.0,2196.101856470108,,,,,,,,,,,,,,,,66.08170700345406,47.77783874924584,158.85078131393058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,18.0,0.0,1228.0,18.0,77.0,16082.0,0.0,110.02100001000004,110.02100001000004,0.0,2201.9481382369995,,,,,,,,,,,,,,,,55.22351249581418,31.736963382779912,105.87466421203432,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,18.0,0.0,1244.0,19.0,16.0,16098.0,0.0,18.006000010000008,18.006000010000008,0.0,2204.060615301132,,,,,,,,,,,,,,,,5.614686328819822,6.273642455187413,17.934099127866755,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,18.0,0.0,1302.0,20.0,58.0,16156.0,0.0,94.01000001000004,94.01000001000004,0.0,2208.629232406616,,,,,,,,,,,,,,,,38.31561081380101,30.209282943339034,91.87957415695651,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,19.0,0.0,71.0,1.0,71.0,16227.0,0.0,132.00400001000003,132.00400001000003,0.0,2288.4551165103912,,,,,,,,,,,,,,,,60.95730697310526,39.30712980623096,127.80383504995949,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,19.0,0.0,150.0,2.0,79.0,16306.0,0.0,148.00400001000003,148.00400001000003,0.0,2294.403643846512,,,,,,,,,,,,,,,,68.57774061533509,43.65568101020443,142.7290875889775,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,19.0,0.0,208.0,3.0,58.0,16364.0,0.0,104.00500001000002,104.00500001000002,0.0,2299.3571383953094,,,,,,,,,,,,,,,,46.724063044002655,31.91941947047161,101.39640075420205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,19.0,0.0,256.0,4.0,48.0,16412.0,0.0,62.01600000999996,62.01600000999996,0.0,2303.2126891613007,,,,,,,,,,,,,,,,26.77597894347618,16.94248772422569,60.791544565278414,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,19.0,0.0,269.0,5.0,13.0,16425.0,0.0,16.004000010000006,16.004000010000006,0.0,2304.7726814746857,,,,,,,,,,,,,,,,5.528773112710108,5.648967269923774,15.94807403356834,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,19.0,0.0,288.0,6.0,19.0,16444.0,0.0,26.005000010000007,26.005000010000007,0.0,2306.7023248672485,,,,,,,,,,,,,,,,9.544915581878785,8.935745538153538,25.849496110054364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,19.0,0.0,313.0,7.0,25.0,16469.0,0.0,34.007000009999985,34.007000009999985,0.0,2308.981001138687,,,,,,,,,,,,,,,,12.180785147747338,11.574182651064149,33.73621659790421,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,19.0,0.0,537.0,8.0,224.0,16693.0,0.0,348.0490000099999,348.0490000099999,0.0,2324.7962114810944,,,,,,,,,,,,,,,,177.42336821286253,92.23584209163518,308.6147803106296,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,19.0,0.0,577.0,9.0,40.0,16733.0,0.0,68.00500001000002,68.00500001000002,0.0,2328.137051820755,,,,,,,,,,,,,,,,29.42989445150108,21.659788217118898,66.89469893087085,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,19.0,0.0,619.0,10.0,42.0,16775.0,0.0,70.00600001000002,70.00600001000002,0.0,2331.627135515213,,,,,,,,,,,,,,,,29.66818506812039,22.45728343858399,68.82876500214111,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,19.0,0.0,688.0,11.0,69.0,16844.0,0.0,120.00800001000003,120.00800001000003,0.0,2336.9354536533356,,,,,,,,,,,,,,,,52.022490666340026,37.262916454359555,116.5349831371597,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,19.0,0.0,745.0,12.0,57.0,16901.0,0.0,76.01800001000001,76.01800001000001,0.0,2341.7904031276703,,,,,,,,,,,,,,,,29.0730665431764,22.657245173926,74.4352704875265,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,19.0,0.0,792.0,13.0,47.0,16948.0,0.0,82.00500001000002,82.00500001000002,0.0,2345.654779434204,,,,,,,,,,,,,,,,36.15909575145503,25.69512410903646,80.38590841809973,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,19.0,0.0,856.0,14.0,64.0,17012.0,0.0,90.01800001000002,90.01800001000002,0.0,2350.6664247512817,,,,,,,,,,,,,,,,36.73545160749942,27.57108297661963,87.75468579291292,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,19.0,0.0,879.0,15.0,23.0,17035.0,0.0,34.00500000999999,34.00500000999999,0.0,2352.8924317359924,,,,,,,,,,,,,,,,13.23796321298058,11.471190935819566,33.734261117218665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,19.0,0.0,1117.0,16.0,238.0,17273.0,0.0,442.01600000999986,442.01600000999986,0.0,2369.5864379405975,,,,,,,,,,,,,,,,205.95888868177835,115.50343808265723,393.39117567941656,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,19.0,0.0,1263.0,17.0,146.0,17419.0,0.0,276.00700000999984,276.00700000999984,0.0,2380.091682910919,,,,,,,,,,,,,,,,125.58866986099565,78.40283786670366,257.92898319348825,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,19.0,0.0,1392.0,18.0,129.0,17548.0,0.0,246.00500001000003,246.00500001000003,0.0,2389.4794459342957,,,,,,,,,,,,,,,,115.02654001111107,69.45541538825533,231.39797432288964,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,19.0,0.0,1411.0,19.0,19.0,17567.0,0.0,22.00700001000001,22.00700001000001,0.0,2391.4003615379333,,,,,,,,,,,,,,,,6.929749630333487,7.602231631643737,21.897231999022694,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,19.0,0.0,1517.0,20.0,106.0,17673.0,0.0,182.01400001000007,182.01400001000007,0.0,2399.600597143173,,,,,,,,,,,,,,,,79.26608424166969,52.64753588351792,173.78558066104415,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,20.0,0.0,40.0,1.0,40.0,17713.0,0.0,68.00500001000002,68.00500001000002,0.0,2485.1653320789337,,,,,,,,,,,,,,,,29.42989445150108,21.659788217118898,66.89469893087085,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,20.0,0.0,157.0,2.0,117.0,17830.0,0.0,222.00500001000003,222.00500001000003,0.0,2493.6510157585144,,,,,,,,,,,,,,,,102.46886330933101,63.694042218943146,210.22636937218056,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,20.0,0.0,212.0,3.0,55.0,17885.0,0.0,92.00800001000003,92.00800001000003,0.0,2498.0429089069366,,,,,,,,,,,,,,,,38.73305135946708,29.268685315815283,89.96764983506438,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,20.0,0.0,255.0,4.0,43.0,17928.0,0.0,60.01200000999997,60.01200000999997,0.0,2501.617509365082,,,,,,,,,,,,,,,,23.86279972536199,17.80508328639514,59.044944566375825,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,20.0,0.0,275.0,5.0,20.0,17948.0,0.0,28.005000010000007,28.005000010000007,0.0,2503.620137453079,,,,,,,,,,,,,,,,10.458852133482061,9.57734260080909,27.82364661394431,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,20.0,0.0,301.0,6.0,26.0,17974.0,0.0,36.007000009999985,36.007000009999985,0.0,2506.0266919136047,,,,,,,,,,,,,,,,13.08546573365345,12.21763090254264,35.70248038130631,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20.0,0.0,320.0,7.0,19.0,17993.0,0.0,26.005000010000007,26.005000010000007,0.0,2507.9065392017365,,,,,,,,,,,,,,,,9.544915581878785,8.935745538153538,25.849496110054364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,20.0,0.0,359.0,8.0,39.0,18032.0,0.0,66.00500001000002,66.00500001000002,0.0,2511.206125020981,,,,,,,,,,,,,,,,28.469258439209543,21.077546328129856,64.9596585894603,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,20.0,0.0,386.0,9.0,27.0,18059.0,0.0,32.01000000999998,32.01000000999998,0.0,2513.6826043128967,,,,,,,,,,,,,,,,10.031759926332336,10.894468894778402,31.77091340539443,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,20.0,0.0,405.0,10.0,19.0,18078.0,0.0,30.003000010000004,30.003000010000004,0.0,2515.614978790283,,,,,,,,,,,,,,,,12.575485500897472,10.011561963089699,29.793859645128084,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20.0,0.0,436.0,11.0,31.0,18109.0,0.0,52.00400000999999,52.00400000999999,0.0,2518.9739797115326,,,,,,,,,,,,,,,,22.461205911674217,16.759315640274075,51.35906168842654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,20.0,0.0,495.0,12.0,59.0,18168.0,0.0,108.00400001000001,108.00400001000001,0.0,2523.481619119644,,,,,,,,,,,,,,,,49.464831342142936,32.699301137029124,105.19076572654009,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,20.0,0.0,584.0,13.0,89.0,18257.0,0.0,148.01400001000007,148.01400001000007,0.0,2530.120054244995,,,,,,,,,,,,,,,,69.1353586864602,40.90954488433846,142.00295604294806,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,20.0,0.0,738.0,14.0,154.0,18411.0,0.0,290.00800000999993,290.00800000999993,0.0,2541.0895204544067,,,,,,,,,,,,,,,,137.0736605606365,80.92383994655161,269.16782410776983,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,20.0,0.0,759.0,15.0,21.0,18432.0,0.0,32.00400000999999,32.00400000999999,0.0,2543.1467390060425,,,,,,,,,,,,,,,,12.89133816416701,10.75413793754173,31.76504695550801,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,20.0,0.0,820.0,16.0,61.0,18493.0,0.0,104.00800001000003,104.00800001000003,0.0,2547.873740673065,,,,,,,,,,,,,,,,44.42897735759538,32.72360736138802,101.39923162280948,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,20.0,0.0,939.0,17.0,119.0,18612.0,0.0,206.01500001000008,206.01500001000008,0.0,2556.5400636196136,,,,,,,,,,,,,,,,92.09384736087114,57.065977483474846,195.2510832573137,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,20.0,0.0,1040.0,18.0,101.0,18713.0,0.0,190.00500001000003,190.00500001000003,0.0,2564.0091304779053,,,,,,,,,,,,,,,,87.53693541157806,55.30137921586331,181.34511464807875,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,20.0,0.0,1053.0,19.0,13.0,18726.0,0.0,16.004000010000006,16.004000010000006,0.0,2565.8790135383606,,,,,,,,,,,,,,,,5.528773112710108,5.648967269923774,15.94807403356834,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,20.0,0.0,1178.0,20.0,125.0,18851.0,0.0,210.0190000100001,210.0190000100001,0.0,2574.950851202011,,,,,,,,,,,,,,,,89.12616653372604,60.94113644455715,199.07730649978407,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,21.0,0.0,73.0,1.0,73.0,18924.0,0.0,136.00400001000003,136.00400001000003,0.0,2664.0148804187775,,,,,,,,,,,,,,,,62.865632623138055,40.39832737605528,131.54635518369463,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,21.0,0.0,152.0,2.0,79.0,19003.0,0.0,116.02000001000009,116.02000001000009,0.0,2669.983539581299,,,,,,,,,,,,,,,,45.37689130835147,34.76480125778501,112.54777337001023,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,21.0,0.0,184.0,3.0,32.0,19035.0,0.0,50.00600000999999,50.00600000999999,0.0,2672.7851378917694,,,,,,,,,,,,,,,,20.156200940291065,16.498908361402286,49.410411991902606,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,21.0,0.0,233.0,4.0,49.0,19084.0,0.0,80.00800001,80.00800001,0.0,2676.715334415436,,,,,,,,,,,,,,,,35.41022829526897,23.818541354265918,78.35125007360543,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,21.0,0.0,250.0,5.0,17.0,19101.0,0.0,24.004000010000006,24.004000010000006,0.0,2678.8684277534485,,,,,,,,,,,,,,,,9.146296191657942,8.251460356633391,23.87238536010192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,21.0,0.0,281.0,6.0,31.0,19132.0,0.0,42.00900000999998,42.00900000999998,0.0,2681.66081905365,,,,,,,,,,,,,,,,14.811795057850405,14.202072715342279,41.591425788995636,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,21.0,0.0,299.0,7.0,18.0,19150.0,0.0,26.004000010000006,26.004000010000006,0.0,2683.4646213054657,,,,,,,,,,,,,,,,10.07419712405149,8.8848754422384,25.84851297474182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,21.0,0.0,335.0,8.0,36.0,19186.0,0.0,58.00600000999999,58.00600000999999,0.0,2686.49293756485,,,,,,,,,,,,,,,,23.947957716447853,18.908031877419354,57.20107460681471,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,21.0,0.0,467.0,9.0,132.0,19318.0,0.0,228.01700001000006,228.01700001000006,0.0,2696.059983253479,,,,,,,,,,,,,,,,110.28071529508843,67.73566846753984,213.67361921025864,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,21.0,0.0,511.0,10.0,44.0,19362.0,0.0,78.00400001000001,78.00400001000001,0.0,2699.9889748096466,,,,,,,,,,,,,,,,35.01327618160224,24.271373790216067,76.53995581382335,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,21.0,0.0,577.0,11.0,66.0,19428.0,0.0,122.00400001000001,122.00400001000001,0.0,2705.1109354496,,,,,,,,,,,,,,,,56.17741047038396,36.56682591529342,118.41470562457924,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,21.0,0.0,611.0,12.0,34.0,19462.0,0.0,56.00500000999999,56.00500000999999,0.0,2708.0177714824677,,,,,,,,,,,,,,,,23.67329288934534,18.14053215548086,55.255363415177456,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,21.0,0.0,696.0,13.0,85.0,19547.0,0.0,150.00900001000005,150.00900001000005,0.0,2714.467658996582,,,,,,,,,,,,,,,,65.44260813808863,45.891766601522136,144.59096928755005,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,21.0,0.0,860.0,14.0,164.0,19711.0,0.0,298.01400000999973,298.01400000999973,0.0,2726.1880762577057,,,,,,,,,,,,,,,,132.10522580893783,84.4218964987206,276.62536834568004,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,21.0,0.0,874.0,15.0,14.0,19725.0,0.0,18.004000010000006,18.004000010000006,0.0,2727.8461513519287,,,,,,,,,,,,,,,,6.414726887483299,6.311526702250279,17.932125959534773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,21.0,0.0,1040.0,16.0,166.0,19891.0,0.0,308.01100000999975,308.01100000999975,0.0,2739.643604040146,,,,,,,,,,,,,,,,136.7418935297016,88.05196429290126,285.59744312719687,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,21.0,0.0,1168.0,17.0,128.0,20019.0,0.0,240.00700001000004,240.00700001000004,0.0,2748.9054851531982,,,,,,,,,,,,,,,,111.52904117024795,68.01298804763353,225.95723998018852,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,21.0,0.0,1272.0,18.0,104.0,20123.0,0.0,150.0280000100001,150.0280000100001,0.0,2756.5533051490784,,,,,,,,,,,,,,,,63.73017272464028,42.95932725548266,143.54360565228973,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,21.0,0.0,1287.0,19.0,15.0,20138.0,0.0,18.005000010000007,18.005000010000007,0.0,2758.251628637314,,,,,,,,,,,,,,,,5.988005719841872,6.304029702607256,17.933113037239615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,21.0,0.0,1316.0,20.0,29.0,20167.0,0.0,40.00800000999998,40.00800000999998,0.0,2761.2840991020203,,,,,,,,,,,,,,,,14.398124943596052,13.533094076212983,39.63008447110682,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,22.0,0.0,100.0,1.0,100.0,20267.0,0.0,190.00400001000003,190.00400001000003,0.0,2841.31662607193,,,,,,,,,,,,,,,,88.41135268707448,54.87653928189682,181.34420895024286,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,22.0,0.0,198.0,2.0,98.0,20365.0,0.0,188.00300001000002,188.00300001000002,0.0,2848.517568588257,,,,,,,,,,,,,,,,88.36426187956681,53.89809447089359,179.5228251709735,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,22.0,0.0,268.0,3.0,70.0,20435.0,0.0,128.00500001000003,128.00500001000003,0.0,2853.9292912483215,,,,,,,,,,,,,,,,58.52751904475391,38.161327390567735,124.03210578264988,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,22.0,0.0,319.0,4.0,51.0,20486.0,0.0,94.00300001000001,94.00300001000001,0.0,2858.0720081329346,,,,,,,,,,,,,,,,43.567397764213986,28.438391056160405,91.87293565968479,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,22.0,0.0,336.0,5.0,17.0,20503.0,0.0,22.005000010000007,22.005000010000007,0.0,2859.842519760132,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,22.0,0.0,352.0,6.0,16.0,20519.0,0.0,22.004000010000006,22.004000010000006,0.0,2861.6097779273987,,,,,,,,,,,,,,,,8.225915618630193,7.611918523384473,21.89427963974166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,22.0,0.0,369.0,7.0,17.0,20536.0,0.0,28.002000010000003,28.002000010000003,0.0,2863.364291906357,,,,,,,,,,,,,,,,12.301382363792136,9.230748925380258,27.820697207022558,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,22.0,0.0,404.0,8.0,35.0,20571.0,0.0,62.003000009999994,62.003000009999994,0.0,2866.798659801483,,,,,,,,,,,,,,,,28.064255733578456,19.40115476960553,61.08183289221697,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,22.0,0.0,431.0,9.0,27.0,20598.0,0.0,44.00400000999999,44.00400000999999,0.0,2869.239913225174,,,,,,,,,,,,,,,,18.613796215482857,14.389574877033487,43.54497248466663,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
